nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
10,160,192,131682.47910532687,128872.88211924414,208314.49330688227,166513.49388885207,175429.20483683702,244984.66605394706,315752.7400790777,336916.39844689943,319001.54614661046,293486.0144728602,277777.3577320401,270323.0731944402,260541.60797841434,240189.3663235035,208317.75642334227,169606.75922330545,130380.88324644107,95608.19177917419,67782.17515267839,47208.89229518621,14549768.4557987,6694801.305892339,5768073.931180779,1423836.9342405864,2620761.6973780864,3399864.4177719657,9533229.370615205,11218174.155106151,5145791.984652503,2788012.5174556384
11,176,208,129916.99127314589,126129.47936229137,203008.7165126243,161485.5451122495,167800.9273858049,231599.69734433678,298195.4288666116,319337.54006301914,304001.5817666571,281541.57596863096,268459.3657009164,263180.38516560633,255330.72365927827,236738.4573131688,206351.30342491195,168717.0400947152,130123.42914870272,95612.58881023388,67808.37095621329,47142.73588511943,14314498.626077646,6507072.995448119,5626555.230190848,1426086.1251745736,2616007.8995703976,3316781.109568335,9006838.04327189,10160664.998982185,4608199.94152378,2562325.8400612264
12,192,224,132541.86584948047,123345.5990963789,199301.59811554605,162802.39168730206,170823.94718526545,235674.99116349997,303190.12639833335,324604.52331238525,309054.380593766,286291.90365352796,273136.33960733813,268029.66712262173,260306.81686364557,241489.22708401142,210446.296982348,171875.93550633918,132300.98767813735,96950.88576445587,68535.80796511474,47486.88601024764,14190240.748807982,6517765.113412529,5468332.4692168925,1443398.1632182172,2619730.6611875985,3228568.2679892145,9247708.900324617,10808964.956229331,4906614.419492921,2542226.4680132
13,208,240,121711.97230374096,124029.86247072571,203437.24782180478,167686.5483879179,177137.84021056525,246559.47111319358,317946.8549335103,339678.6579544236,321741.1579725295,295867.777541908,280036.4237831071,272948.20443720056,263780.3606120766,243858.05212149952,211960.32325210824,172766.09169900487,132780.61402541684,97191.50007356764,68653.87895498771,47548.8219957266,14694289.216773666,6716088.086599302,5504061.291972454,1436466.3348631116,2582885.7583198873,2915965.2508320366,8520766.628709953,10400887.331767475,5109038.512356992,2819920.253729497
14,224,256,133083.19430080874,126024.13859286686,202359.63242339535,166052.92434307633,176775.02591080716,246334.9253565387,316916.5287402152,337853.5878885773,319434.8425690301,293353.45581430284,277711.3835185962,271310.0245461286,263135.06476019754,244148.36634668853,212856.22890775665,173869.52248553708,133783.53292458368,97934.76658437545,69109.06700282391,47766.55087276839,15370907.53232773,6759639.400188254,5561796.848135996,1500189.564985385,2752001.7795554944,3242696.6713258973,9444628.226155717,11013066.133689068,5154343.139143846,2966045.128650557
15,240,272,135818.27550858355,122278.39059772773,196293.98704017335,163212.3300946782,174336.48184481636,241815.71984719788,311294.4031065342,333608.76016782946,317855.29764787486,294455.5048093791,281112.36694173794,276553.4083705352,269659.73356849054,251300.71675660068,219998.82266663486,180499.10067616287,139595.55516008567,102820.89846813677,73108.38295702248,51001.93994801196,15290655.98798364,6688882.173626869,5398301.63329917,1461051.0658783847,2808668.8701788466,3436754.1254569576,9361546.232203035,11176583.207090396,5057485.172862603,2923560.216341879
16,256,288,123257.11252675795,119750.87546899346,196619.59202502327,162941.70540607843,170950.4101143795,235101.2864903492,302647.963216976,324910.60592963983,309959.456354256,287167.3208883345,273826.3656881471,268935.7466042148,261968.06819771507,244186.83799778714,214090.48971661145,176121.73033154203,136732.85490835508,101222.69870575373,72430.11449065903,50910.817022480485,14686871.95702755,6611284.855874215,5334281.027919246,1381486.0679917494,2747175.971681775,3200409.8260976393,7714525.755131555,9915762.33397817,5140223.406222029,3155714.8182357214
17,272,304,126935.5906482979,124638.34742348982,202336.34127427568,161494.2629606176,166697.98861844104,230023.39812073947,297550.52580234275,320548.36986482213,306782.55385169917,285249.02025033813,272864.70256052574,268375.50791100063,261248.76763318633,242939.66963501868,212196.8569191695,173671.28533452033,133935.36286083894,98314.06633803762,69602.30676681688,48279.63727643643,13962575.385628032,6505008.719615063,5565851.585477901,1402260.1086413374,2654002.0692936825,3139064.859422793,8210039.034044406,10609079.393040702,5814979.755998579,3306923.9699548134
18,288,320,115460.27478740484,124330.47205459562,200838.7883167224,160599.7182814327,167714.80560330366,233075.44923811036,302349.42811089935,326291.83313324454,312601.2008741117,290839.77615086024,278493.6968946309,274300.3177561257,267318.41692311614,248676.71795900233,217105.67149085266,177463.8731196808,136583.55443389178,99983.90800947035,70551.87795418159,48772.20952558018,14197078.086796869,6499984.889914484,5539200.009833752,1410368.1358093088,2523245.5051203556,2692251.1605978636,7194867.489927758,9498641.2084399,4963297.539988008,2663154.043250977
19,304,336,115780.27270499471,124892.7930235227,201309.10260023063,164393.02224623464,174024.15334652291,241275.70208584174,310915.65225110896,333353.57677458593,317387.24604034453,293405.67541534285,279229.4314770919,273815.14457454777,266317.70976579975,247772.26743490505,216686.57730076966,177668.81599331563,137351.0210269779,101142.58205900116,71910.71256841658,50180.07165529135,14270431.090136733,6589677.678356438,5536784.360995214,1452131.1433326101,2591083.170188109,2721386.2040107674,7500532.539546708,10345560.101316473,5416571.125864509,3347238.1734277583
20,320,352,131007.289419516,127072.34265606951,204198.04491132262,166930.62666783706,176219.8389732642,244595.62850037575,315628.4837782894,338680.29446819006,322686.2187067909,298444.9717511063,283836.3262357584,277711.605040026,269272.69301066484,249774.70448573012,217943.12594444232,178469.26547466897,137933.5175765245,101634.77836728925,72343.18613550132,50531.404292056075,14491834.897081645,6668513.011499677,5611019.650356545,1499269.7272369028,2707371.8956761467,3185067.8528007264,9013983.07331087,11759909.492162751,6209164.531044815,3664984.380106511
21,336,368,127680.38909418728,126967.36608200302,208091.4790896552,170802.5318014893,177756.7854653653,244054.05319597886,313674.2160973192,336134.20070689765,320374.31592084974,296941.6348123993,283280.7812523408,277803.0461650836,269487.84284632205,249661.50027550603,217294.9733035097,177327.0785674678,136485.81852259475,100102.87910325384,70901.77504141041,49277.22236176929,14777106.450438228,6813086.456877758,5624398.280747532,1503203.0446790762,2789739.56364962,3179842.195629265,8427640.030589752,10555302.538611379,5279825.446491586,2785328.3563804594
